#Software: Microsoft Internet Information Services 6.0
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-06 21:32:12 W3SVC2030797094 WS2 207.241.128.59 GET /robots.txt - 80 - 208.115.111.72 HTTP/1.1 Mozilla/5.0+(compatible;+Ezooms/1.0;+ezooms.bot@gmail.com) - - midmichpathways.org 404 2 1795 194 62
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-08-06 22:04:02
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-06 22:04:02 W3SVC2030797094 WS2 207.241.128.59 GET /robots.txt - 80 - 157.55.33.100 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.midmichpathways.org 404 2 1795 275 62
2013-08-06 22:05:09 W3SVC2030797094 WS2 207.241.128.59 GET /index.html - 80 - 157.55.33.100 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.midmichpathways.org 200 0 3042 278 125
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-08-06 22:34:57
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-06 22:34:57 W3SVC2030797094 WS2 207.241.128.59 GET /faq.html - 80 - 208.115.111.72 HTTP/1.1 Mozilla/5.0+(compatible;+Ezooms/1.0;+ezooms.bot@gmail.com) - - midmichpathways.org 200 0 5096 192 140
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-08-06 23:14:01
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-06 23:14:01 W3SVC2030797094 WS2 207.241.128.59 GET /index.html - 80 - 157.55.33.100 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.midmichpathways.org 200 0 3042 278 125
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-08-07 02:09:04
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-07 02:09:04 W3SVC2030797094 WS2 207.241.128.59 GET /index.html - 80 - 180.76.5.27 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - - midmichpathways.org 200 0 3057 221 468
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-08-07 03:17:51
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-win32-status sc-bytes cs-bytes time-taken 
2013-08-07 03:17:51 W3SVC2030797094 WS2 207.241.128.59 GET /robots.txt - 80 - 157.55.33.100 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.midmichpathways.org 404 2 1795 275 62
2013-08-07 03:24:42 W3SVC2030797094 WS2 207.241.128.59 GET /index.html - 80 - 157.55.33.100 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.midmichpathways.org 200 0 3042 278 125
2013-08-07 03:26:07 W3SVC2030797094 WS2 207.241.128.59 GET /robots.txt - 80 - 123.125.71.60 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - - midmichpathways.org 404 64 0 207 296
